"individual_id","repeat","fold","seed"
"367751",2,5,20260811
"367789",2,5,20260811
"373045",2,5,20260811
"376770",2,5,20260811
"376804",2,5,20260811
"377191",2,5,20260811
"377246",2,5,20260811
"3822784",2,5,20260811
"3825284",2,5,20260811
"3827757",2,5,20260811
"3827768",2,5,20260811
"3827771",2,5,20260811
"3830069",2,5,20260811
"3830198",2,5,20260811
"3830201",2,5,20260811
"3830206",2,5,20260811
"3849968",2,5,20260811
"3855090",2,5,20260811
"3863169",2,5,20260811
"390604",2,5,20260811
"391721",2,5,20260811
"41761",2,5,20260811
"41800",2,5,20260811
"41948",2,5,20260811
"419528",2,5,20260811
"422005",2,5,20260811
"423143",2,5,20260811
"424700",2,5,20260811
"427650",2,5,20260811
"428238",2,5,20260811
"429168",2,5,20260811
"430390",2,5,20260811
"431742",2,5,20260811
"433924",2,5,20260811
"438273",2,5,20260811
"438760",2,5,20260811
"450448",2,5,20260811
"471420",2,5,20260811
"4937014",2,5,20260811
"520702",2,5,20260811
"601577",2,5,20260811
"609368",2,5,20260811
"62256",2,5,20260811
"623960",2,5,20260811
"624629",2,5,20260811
"64873",2,5,20260811
"68052",2,5,20260811
"692864",2,5,20260811
"730613",2,5,20260811
"770505",2,5,20260811
"77128",2,5,20260811
"77246",2,5,20260811
"835884",2,5,20260811
"85244",2,5,20260811
"85465",2,5,20260811
"85685",2,5,20260811
"85741",2,5,20260811
"85786",2,5,20260811
"88809",2,5,20260811
"89242",2,5,20260811
"89491",2,5,20260811
"897095",2,5,20260811
"900613",2,5,20260811
"904516",2,5,20260811
"934019",2,5,20260811
"96619",2,5,20260811
"97120",2,5,20260811
"1064007",3,1,20260811
"107052",3,1,20260811
"108014",3,1,20260811
"1195398",3,1,20260811
"1290408",3,1,20260811
"1298199",3,1,20260811
"1300939",3,1,20260811
"1302311",3,1,20260811
"13302",3,1,20260811
"143058",3,1,20260811
"1439621",3,1,20260811
"1477994",3,1,20260811
"1478078",3,1,20260811
"1541043",3,1,20260811
"16004",3,1,20260811
"16122",3,1,20260811
"1637620",3,1,20260811
"1642486",3,1,20260811
"1649008",3,1,20260811
"1673085",3,1,20260811
"168524",3,1,20260811
"168924",3,1,20260811
"168939",3,1,20260811
"1700001",3,1,20260811
"170862",3,1,20260811
"1799716",3,1,20260811
"1823515",3,1,20260811
"1831374",3,1,20260811
"1987795",3,1,20260811
"20424",3,1,20260811
"214589",3,1,20260811
"2163595",3,1,20260811
"2163607",3,1,20260811
"217748",3,1,20260811
"217754",3,1,20260811
"2201664",3,1,20260811
"2448314",3,1,20260811
"2464631",3,1,20260811
"2485915",3,1,20260811
"2621166",3,1,20260811
"2668072",3,1,20260811
"294670",3,1,20260811
"294705",3,1,20260811
"294745",3,1,20260811
"295190",3,1,20260811
"295191",3,1,20260811
"30709",3,1,20260811
"321131",3,1,20260811
"321614",3,1,20260811
"326413",3,1,20260811
"341985",3,1,20260811
"342263",3,1,20260811
"342336",3,1,20260811
"355411",3,1,20260811
"358856",3,1,20260811
"369564",3,1,20260811
"369673",3,1,20260811
"377276",3,1,20260811
"3825284",3,1,20260811
"3826177",3,1,20260811
"3826178",3,1,20260811
"3827757",3,1,20260811
"3827762",3,1,20260811
"3830114",3,1,20260811
"3830162",3,1,20260811
"3830206",3,1,20260811
"3855110",3,1,20260811
"3863169",3,1,20260811
"3863186",3,1,20260811
"390845",3,1,20260811
"4057142",3,1,20260811
"4057151",3,1,20260811
"412956",3,1,20260811
"413317",3,1,20260811
"41484",3,1,20260811
"41542",3,1,20260811
"416396",3,1,20260811
"41709",3,1,20260811
"41761",3,1,20260811
"418273",3,1,20260811
"419150",3,1,20260811
"419152",3,1,20260811
"42076",3,1,20260811
"421064",3,1,20260811
"421340",3,1,20260811
"422181",3,1,20260811
"42237",3,1,20260811
"423143",3,1,20260811
"423348",3,1,20260811
"424702",3,1,20260811
"427520",3,1,20260811
"429101",3,1,20260811
"431424",3,1,20260811
"447647",3,1,20260811
"450770",3,1,20260811
"455538",3,1,20260811
"460693",3,1,20260811
"471785",3,1,20260811
"601577",3,1,20260811
"624629",3,1,20260811
"62526",3,1,20260811
"62603",3,1,20260811
"62633",3,1,20260811
"6387",3,1,20260811
"665788",3,1,20260811
"670602",3,1,20260811
"743034",3,1,20260811
"770285",3,1,20260811
"77331",3,1,20260811
"80506",3,1,20260811
"80662",3,1,20260811
"80836",3,1,20260811
"835884",3,1,20260811
"85646",3,1,20260811
"85685",3,1,20260811
"85711",3,1,20260811
"89762",3,1,20260811
"916978",3,1,20260811
"96501",3,1,20260811
"96638",3,1,20260811
"1066175",3,2,20260811
"1066279",3,2,20260811
"1066569",3,2,20260811
"106875",3,2,20260811
"1082612",3,2,20260811
"12867",3,2,20260811
"1291472",3,2,20260811
"1291739",3,2,20260811
"1295736",3,2,20260811
"1298211",3,2,20260811
"1301798",3,2,20260811
"13396",3,2,20260811
"13569",3,2,20260811
"1360815",3,2,20260811
"13728",3,2,20260811
"143067",3,2,20260811
"143989",3,2,20260811
"144880",3,2,20260811
"1477928",3,2,20260811
"1507236",3,2,20260811
"1542708",3,2,20260811
"16262",3,2,20260811
"1637606",3,2,20260811
"1642433",3,2,20260811
"1671942",3,2,20260811
"167864",3,2,20260811
"169164",3,2,20260811
"170744",3,2,20260811
"1816016",3,2,20260811
"1817540",3,2,20260811
"19630",3,2,20260811
"1982528",3,2,20260811
"20010",3,2,20260811
"20585",3,2,20260811
"2151597",3,2,20260811
"2163596",3,2,20260811
"2167",3,2,20260811
"218794",3,2,20260811
"2201662",3,2,20260811
"2450184",3,2,20260811
"2484301",3,2,20260811
"2484313",3,2,20260811
"2485148",3,2,20260811
"2485913",3,2,20260811
"2586622",3,2,20260811
"2588632",3,2,20260811
"2601500",3,2,20260811
"2621094",3,2,20260811
"292907",3,2,20260811
"294834",3,2,20260811
"294910",3,2,20260811
"294940",3,2,20260811
"295091",3,2,20260811
"295146",3,2,20260811
"321833",3,2,20260811
"323172",3,2,20260811
"342090",3,2,20260811
"342218",3,2,20260811
"342325",3,2,20260811
"3578468",3,2,20260811
"359354",3,2,20260811
"367751",3,2,20260811
"369670",3,2,20260811
"369682",3,2,20260811
"376790",3,2,20260811
"377246",3,2,20260811
"3825285",3,2,20260811
"3827770",3,2,20260811
"3830032",3,2,20260811
"3830128",3,2,20260811
"3830167",3,2,20260811
"3831054",3,2,20260811
"3855090",3,2,20260811
"3881",3,2,20260811
"393281",3,2,20260811
"4066585",3,2,20260811
"412450",3,2,20260811
"41669",3,2,20260811
"41804",3,2,20260811
"420213",3,2,20260811
"421018",3,2,20260811
"421337",3,2,20260811
"421749",3,2,20260811
"422381",3,2,20260811
"423200",3,2,20260811
"424673",3,2,20260811
"424689",3,2,20260811
"427650",3,2,20260811
"427918",3,2,20260811
"429168",3,2,20260811
"429247",3,2,20260811
"429726",3,2,20260811
"430048",3,2,20260811
"43154",3,2,20260811
"434148",3,2,20260811
"438163",3,2,20260811
"438273",3,2,20260811
"443483",3,2,20260811
"457982",3,2,20260811
"5131",3,2,20260811
"609368",3,2,20260811
"609448",3,2,20260811
"62256",3,2,20260811
"64873",3,2,20260811
"653215",3,2,20260811
"675238",3,2,20260811
"68052",3,2,20260811
"692904",3,2,20260811
"730613",3,2,20260811
"743023",3,2,20260811
"77230",3,2,20260811
"784135",3,2,20260811
"85244",3,2,20260811
"86394",3,2,20260811
"86783",3,2,20260811
"876108",3,2,20260811
"88809",3,2,20260811
"89242",3,2,20260811
"97120",3,2,20260811
"97487",3,2,20260811
"1047493",3,3,20260811
"107103",3,3,20260811
"1079616",3,3,20260811
"1093268",3,3,20260811
"126114",3,3,20260811
"1295755",3,3,20260811
"1296234",3,3,20260811
"1301936",3,3,20260811
"13098",3,3,20260811
"1311265",3,3,20260811
"13421",3,3,20260811
"13469",3,3,20260811
"13767",3,3,20260811
"1500224",3,3,20260811
"15200",3,3,20260811
"1563726",3,3,20260811
"1630947",3,3,20260811
"1630957",3,3,20260811
"1635496",3,3,20260811
"1636586",3,3,20260811
"1642335",3,3,20260811
"1651705",3,3,20260811
"168912",3,3,20260811
"168945",3,3,20260811
"1766332",3,3,20260811
"1796426",3,3,20260811
"1815932",3,3,20260811
"1815954",3,3,20260811
"1816173",3,3,20260811
"2011449",3,3,20260811
"2031157",3,3,20260811
"2099196",3,3,20260811
"2114149",3,3,20260811
"2151603",3,3,20260811
"217451",3,3,20260811
"217562",3,3,20260811
"217777",3,3,20260811
"2200733",3,3,20260811
"222490",3,3,20260811
"2430154",3,3,20260811
"2448315",3,3,20260811
"2485920",3,3,20260811
"2588634",3,3,20260811
"2668073",3,3,20260811
"292717",3,3,20260811
"294881",3,3,20260811
"295296",3,3,20260811
"295788",3,3,20260811
"320849",3,3,20260811
"342202",3,3,20260811
"342253",3,3,20260811
"342284",3,3,20260811
"342374",3,3,20260811
"343376",3,3,20260811
"353782",3,3,20260811
"358060",3,3,20260811
"358886",3,3,20260811
"376770",3,3,20260811
"3826179",3,3,20260811
"3830069",3,3,20260811
"3830184",3,3,20260811
"3849968",3,3,20260811
"3854950",3,3,20260811
"3855646",3,3,20260811
"3865255",3,3,20260811
"3868700",3,3,20260811
"3895",3,3,20260811
"390866",3,3,20260811
"392884",3,3,20260811
"392956",3,3,20260811
"393017",3,3,20260811
"39359",3,3,20260811
"4057155",3,3,20260811
"4069854",3,3,20260811
"41660",3,3,20260811
"41948",3,3,20260811
"421747",3,3,20260811
"422005",3,3,20260811
"423133",3,3,20260811
"423409",3,3,20260811
"423673",3,3,20260811
"4248",3,3,20260811
"428988",3,3,20260811
"430174",3,3,20260811
"430390",3,3,20260811
"431742",3,3,20260811
"433740",3,3,20260811
"454059",3,3,20260811
"458835",3,3,20260811
"460142",3,3,20260811
"464211",3,3,20260811
"480143",3,3,20260811
"4937014",3,3,20260811
"536162",3,3,20260811
"60900",3,3,20260811
"62150",3,3,20260811
"62221",3,3,20260811
"62627",3,3,20260811
"65315",3,3,20260811
"664062",3,3,20260811
"669426",3,3,20260811
"67929",3,3,20260811
"692864",3,3,20260811
"692876",3,3,20260811
"77205",3,3,20260811
"77246",3,3,20260811
"775",3,3,20260811
"77534",3,3,20260811
"85465",3,3,20260811
"85587",3,3,20260811
"85741",3,3,20260811
"86162",3,3,20260811
"86230",3,3,20260811
"86490",3,3,20260811
"877657",3,3,20260811
"900613",3,3,20260811
"904516",3,3,20260811
"909641",3,3,20260811
"909658",3,3,20260811
"96413",3,3,20260811
"103122",3,4,20260811
"1058137",3,4,20260811
"107017",3,4,20260811
"107066",3,4,20260811
"1081265",3,4,20260811
"1127595",3,4,20260811
"1210458",3,4,20260811
"1291474",3,4,20260811
"1296766",3,4,20260811
"1298205",3,4,20260811
"1301796",3,4,20260811
"1301800",3,4,20260811
"1301802",3,4,20260811
"1302304",3,4,20260811
"130562",3,4,20260811
"1306534",3,4,20260811
"133128",3,4,20260811
"1342417",3,4,20260811
"1390246",3,4,20260811
"1393230",3,4,20260811
"13954",3,4,20260811
"1399978",3,4,20260811
"14103",3,4,20260811
"143023",3,4,20260811
"143808",3,4,20260811
"143844",3,4,20260811
"14431",3,4,20260811
"1504972",3,4,20260811
"1541045",3,4,20260811
"1563730",3,4,20260811
"1635819",3,4,20260811
"168060",3,4,20260811
"168154",3,4,20260811
"168614",3,4,20260811
"168979",3,4,20260811
"1766370",3,4,20260811
"1838323",3,4,20260811
"20934",3,4,20260811
"2166",3,4,20260811
"217385",3,4,20260811
"217743",3,4,20260811
"218554",3,4,20260811
"220399",3,4,20260811
"222693",3,4,20260811
"2460025",3,4,20260811
"2465",3,4,20260811
"2484320",3,4,20260811
"2485043",3,4,20260811
"2485050",3,4,20260811
"2485890",3,4,20260811
"2588696",3,4,20260811
"2600794",3,4,20260811
"2620837",3,4,20260811
"27001",3,4,20260811
"292703",3,4,20260811
"294818",3,4,20260811
"342231",3,4,20260811
"343215",3,4,20260811
"355408",3,4,20260811
"367789",3,4,20260811
"371007",3,4,20260811
"373045",3,4,20260811
"376804",3,4,20260811
"3822784",3,4,20260811
"3827748",3,4,20260811
"3827768",3,4,20260811
"3827771",3,4,20260811
"3827774",3,4,20260811
"3830034",3,4,20260811
"3830068",3,4,20260811
"3830083",3,4,20260811
"3830130",3,4,20260811
"3830198",3,4,20260811
"393205",3,4,20260811
"4057141",3,4,20260811
"4059217",3,4,20260811
"41263",3,4,20260811
"41418",3,4,20260811
"41471",3,4,20260811
"416019",3,4,20260811
"419380",3,4,20260811
"419525",3,4,20260811
"419528",3,4,20260811
"420125",3,4,20260811
"421442",3,4,20260811
"42174",3,4,20260811
"421919",3,4,20260811
"42274",3,4,20260811
"422983",3,4,20260811
"424700",3,4,20260811
"428238",3,4,20260811
"430433",3,4,20260811
"432043",3,4,20260811
"438323",3,4,20260811
"460689",3,4,20260811
"460960",3,4,20260811
"471420",3,4,20260811
"512731",3,4,20260811
"520702",3,4,20260811
"609307",3,4,20260811
"623960",3,4,20260811
"62587",3,4,20260811
"701166",3,4,20260811
"77128",3,4,20260811
"77310",3,4,20260811
"83123",3,4,20260811
"85331",3,4,20260811
"855168",3,4,20260811
"85599",3,4,20260811
"85637",3,4,20260811
"85676",3,4,20260811
"87107",3,4,20260811
"878573",3,4,20260811
"89491",3,4,20260811
"934019",3,4,20260811
"96458",3,4,20260811
"96495",3,4,20260811
"96619",3,4,20260811
"97127",3,4,20260811
"984151",3,4,20260811
"106657",3,5,20260811
"106844",3,5,20260811
"107059",3,5,20260811
"107131",3,5,20260811
"1101307",3,5,20260811
"1193118",3,5,20260811
"126308",3,5,20260811
"126309",3,5,20260811
"1290414",3,5,20260811
"1293839",3,5,20260811
"1295300",3,5,20260811
"13350",3,5,20260811
"1343502",3,5,20260811
"1390242",3,5,20260811
"1402346",3,5,20260811
"1410845",3,5,20260811
"1437563",3,5,20260811
"1478148",3,5,20260811
"1491661",3,5,20260811
"1507248",3,5,20260811
"15292",3,5,20260811
"1586793",3,5,20260811
"1636202",3,5,20260811
"1671946",3,5,20260811
"1672866",3,5,20260811
"168928",3,5,20260811
"1766345",3,5,20260811
"1790751",3,5,20260811
"1812547",3,5,20260811
"19627",3,5,20260811
"2117143",3,5,20260811
"217726",3,5,20260811
"220384",3,5,20260811
"2448313",3,5,20260811
"2464236",3,5,20260811
"2464628",3,5,20260811
"2485260",3,5,20260811
"2487807",3,5,20260811
"269000",3,5,20260811
"294614",3,5,20260811
"294724",3,5,20260811
"294897",3,5,20260811
"295026",3,5,20260811
"295261",3,5,20260811
"305029",3,5,20260811
"31089",3,5,20260811
"321397",3,5,20260811
"321487",3,5,20260811
"321822",3,5,20260811
"321840",3,5,20260811
"342294",3,5,20260811
"345434",3,5,20260811
"3578390",3,5,20260811
"368747",3,5,20260811
"369679",3,5,20260811
"373101",3,5,20260811
"377165",3,5,20260811
"377191",3,5,20260811
"3827759",3,5,20260811
"3830109",3,5,20260811
"3830165",3,5,20260811
"3830201",3,5,20260811
"3848142",3,5,20260811
"3848815",3,5,20260811
"3855675",3,5,20260811
"3864287",3,5,20260811
"3868812",3,5,20260811
"3889",3,5,20260811
"390604",3,5,20260811
"391721",3,5,20260811
"391994",3,5,20260811
"392036",3,5,20260811
"392959",3,5,20260811
"393298",3,5,20260811
"4059227",3,5,20260811
"4062993",3,5,20260811
"4069736",3,5,20260811
"413235",3,5,20260811
"414940",3,5,20260811
"415066",3,5,20260811
"415173",3,5,20260811
"41686",3,5,20260811
"41800",3,5,20260811
"420071",3,5,20260811
"420158",3,5,20260811
"42066",3,5,20260811
"42083",3,5,20260811
"422212",3,5,20260811
"423671",3,5,20260811
"427258",3,5,20260811
"430154",3,5,20260811
"433924",3,5,20260811
"43789",3,5,20260811
"438760",3,5,20260811
"438770",3,5,20260811
"450448",3,5,20260811
"480914",3,5,20260811
"62114",3,5,20260811
"625454",3,5,20260811
"62576",3,5,20260811
"64869",3,5,20260811
"65038",3,5,20260811
"67055",3,5,20260811
"673831",3,5,20260811
"68460",3,5,20260811
"70761",3,5,20260811
"76718",3,5,20260811
"770505",3,5,20260811
"77587",3,5,20260811
"78690",3,5,20260811
"82710",3,5,20260811
"855587",3,5,20260811
"85786",3,5,20260811
"85888",3,5,20260811
"85899",3,5,20260811
"86954",3,5,20260811
"87507",3,5,20260811
"897095",3,5,20260811
"92207",3,5,20260811
"103122",4,1,20260811
"1058137",4,1,20260811
"1064007",4,1,20260811
"106844",4,1,20260811
"107052",4,1,20260811
"1079616",4,1,20260811
"1082612",4,1,20260811
"1127595",4,1,20260811
"1193118",4,1,20260811
"126308",4,1,20260811
"1295755",4,1,20260811
"1298199",4,1,20260811
"1301800",4,1,20260811
"1301936",4,1,20260811
"13098",4,1,20260811
"13421",4,1,20260811
"1399978",4,1,20260811
"1402346",4,1,20260811
"1410845",4,1,20260811
"1478078",4,1,20260811
"16262",4,1,20260811
"1635819",4,1,20260811
"1636586",4,1,20260811
"1642486",4,1,20260811
"1671942",4,1,20260811
"1672866",4,1,20260811
"168060",4,1,20260811
"168154",4,1,20260811
"168524",4,1,20260811
"168912",4,1,20260811
"1766332",4,1,20260811
"1796426",4,1,20260811
"1823515",4,1,20260811
"20585",4,1,20260811
"2117143",4,1,20260811
"2151597",4,1,20260811
"2166",4,1,20260811
"217777",4,1,20260811
"2201664",4,1,20260811
"220399",4,1,20260811
"2450184",4,1,20260811
"2484301",4,1,20260811
"2484320",4,1,20260811
"2485890",4,1,20260811
"2485920",4,1,20260811
"2588632",4,1,20260811
"2600794",4,1,20260811
"294614",4,1,20260811
"294705",4,1,20260811
"294881",4,1,20260811
"295146",4,1,20260811
"321397",4,1,20260811
"321614",4,1,20260811
"321822",4,1,20260811
"342090",4,1,20260811
"342202",4,1,20260811
"355411",4,1,20260811
"369564",4,1,20260811
"373101",4,1,20260811
"376770",4,1,20260811
"376790",4,1,20260811
"3826177",4,1,20260811
"3827759",4,1,20260811
"3830032",4,1,20260811
"3830069",4,1,20260811
"3830130",4,1,20260811
"3830165",4,1,20260811
"3830198",4,1,20260811
"3830201",4,1,20260811
"3864287",4,1,20260811
"3865255",4,1,20260811
"3881",4,1,20260811
"390845",4,1,20260811
"391721",4,1,20260811
"391994",4,1,20260811
"392959",4,1,20260811
"393205",4,1,20260811
"4057141",4,1,20260811
"4057151",4,1,20260811
"4059227",4,1,20260811
"412956",4,1,20260811
"414940",4,1,20260811
"41686",4,1,20260811
"41761",4,1,20260811
"41804",4,1,20260811
"419152",4,1,20260811
"420125",4,1,20260811
"421442",4,1,20260811
"422212",4,1,20260811
"422381",4,1,20260811
"423143",4,1,20260811
"428988",4,1,20260811
"429247",4,1,20260811
"430390",4,1,20260811
"43154",4,1,20260811
"431742",4,1,20260811
"438770",4,1,20260811
"480143",4,1,20260811
"536162",4,1,20260811
"609448",4,1,20260811
"62526",4,1,20260811
"625454",4,1,20260811
"62603",4,1,20260811
"64869",4,1,20260811
"673831",4,1,20260811
"675238",4,1,20260811
"68052",4,1,20260811
"692876",4,1,20260811
"76718",4,1,20260811
"80836",4,1,20260811
"83123",4,1,20260811
"835884",4,1,20260811
"85741",4,1,20260811
"85888",4,1,20260811
"85899",4,1,20260811
"86954",4,1,20260811
"87507",4,1,20260811
"89242",4,1,20260811
"96619",4,1,20260811
"97127",4,1,20260811
"1066569",4,2,20260811
"107131",4,2,20260811
"1210458",4,2,20260811
"1295736",4,2,20260811
"1296234",4,2,20260811
"1301796",4,2,20260811
"1393230",4,2,20260811
"144880",4,2,20260811
"1477994",4,2,20260811
"1478148",4,2,20260811
"1563726",4,2,20260811
"1563730",4,2,20260811
"1671946",4,2,20260811
"168945",4,2,20260811
"168979",4,2,20260811
"1766345",4,2,20260811
"1790751",4,2,20260811
"19630",4,2,20260811
"2099196",4,2,20260811
"2163596",4,2,20260811
"2163607",4,2,20260811
"217748",4,2,20260811
"217754",4,2,20260811
"218554",4,2,20260811
"218794",4,2,20260811
"2464628",4,2,20260811
"2485260",4,2,20260811
"2485915",4,2,20260811
"2620837",4,2,20260811
"2668072",4,2,20260811
"269000",4,2,20260811
"292907",4,2,20260811
"295190",4,2,20260811
"295191",4,2,20260811
"295261",4,2,20260811
"305029",4,2,20260811
"30709",4,2,20260811
"321833",4,2,20260811
"326413",4,2,20260811
"342284",4,2,20260811
"342325",4,2,20260811
"342374",4,2,20260811
"343215",4,2,20260811
"345434",4,2,20260811
"358060",4,2,20260811
"359354",4,2,20260811
"371007",4,2,20260811
"373045",4,2,20260811
"377165",4,2,20260811
"377191",4,2,20260811
"3827770",4,2,20260811
"3830114",4,2,20260811
"3830128",4,2,20260811
"3848815",4,2,20260811
"3895",4,2,20260811
"390866",4,2,20260811
"393017",4,2,20260811
"39359",4,2,20260811
"4057142",4,2,20260811
"4069854",4,2,20260811
"412450",4,2,20260811
"413235",4,2,20260811
"41471",4,2,20260811
"415173",4,2,20260811
"41542",4,2,20260811
"416396",4,2,20260811
"41660",4,2,20260811
"41669",4,2,20260811
"421749",4,2,20260811
"421919",4,2,20260811
"422005",4,2,20260811
"422181",4,2,20260811
"424700",4,2,20260811
"4248",4,2,20260811
"427258",4,2,20260811
"429101",4,2,20260811
"430048",4,2,20260811
"430174",4,2,20260811
"431424",4,2,20260811
"432043",4,2,20260811
"43789",4,2,20260811
"438273",4,2,20260811
"443483",4,2,20260811
"460960",4,2,20260811
"480914",4,2,20260811
"512731",4,2,20260811
"5131",4,2,20260811
"601577",4,2,20260811
"60900",4,2,20260811
"609307",4,2,20260811
"609368",4,2,20260811
"62256",4,2,20260811
"623960",4,2,20260811
"62627",4,2,20260811
"653215",4,2,20260811
"664062",4,2,20260811
"701166",4,2,20260811
"743034",4,2,20260811
"77205",4,2,20260811
"77230",4,2,20260811
"77246",4,2,20260811
"78690",4,2,20260811
"82710",4,2,20260811
"85331",4,2,20260811
"855168",4,2,20260811
"855587",4,2,20260811
"85646",4,2,20260811
"86490",4,2,20260811
"86783",4,2,20260811
"87107",4,2,20260811
"877657",4,2,20260811
"878573",4,2,20260811
"88809",4,2,20260811
"89762",4,2,20260811
"900613",4,2,20260811
"904516",4,2,20260811
"92207",4,2,20260811
"934019",4,2,20260811
"96413",4,2,20260811
"984151",4,2,20260811
"1066175",4,3,20260811
"107066",4,3,20260811
"107103",4,3,20260811
"126114",4,3,20260811
"1290408",4,3,20260811
"1290414",4,3,20260811
"1293839",4,3,20260811
"1296766",4,3,20260811
"1298205",4,3,20260811
"1301802",4,3,20260811
"130562",4,3,20260811
"1311265",4,3,20260811
"13396",4,3,20260811
"1343502",4,3,20260811
"13469",4,3,20260811
"1360815",4,3,20260811
"13728",4,3,20260811
"1390246",4,3,20260811
"13954",4,3,20260811
"143058",4,3,20260811
"143844",4,3,20260811
"143989",4,3,20260811
"1477928",4,3,20260811
"1500224",4,3,20260811
"1507236",4,3,20260811
"15200",4,3,20260811
"16004",4,3,20260811
"16122",4,3,20260811
"1630957",4,3,20260811
"1635496",4,3,20260811
"1637620",4,3,20260811
"1642335",4,3,20260811
"1649008",4,3,20260811
"1673085",4,3,20260811
"170744",4,3,20260811
"170862",4,3,20260811
"1815954",4,3,20260811
"1816016",4,3,20260811
"1838323",4,3,20260811
"1982528",4,3,20260811
"2011449",4,3,20260811
"2167",4,3,20260811
"217385",4,3,20260811
"2200733",4,3,20260811
"220384",4,3,20260811
"222693",4,3,20260811
"2448314",4,3,20260811
"2460025",4,3,20260811
"2465",4,3,20260811
"2485043",4,3,20260811
"2485913",4,3,20260811
"2601500",4,3,20260811
"2621166",4,3,20260811
"294745",4,3,20260811
"294834",4,3,20260811
"295026",4,3,20260811
"295091",4,3,20260811
"295788",4,3,20260811
"320849",4,3,20260811
"321131",4,3,20260811
"323172",4,3,20260811
"341985",4,3,20260811
"342253",4,3,20260811
"342263",4,3,20260811
"3578390",4,3,20260811
"367789",4,3,20260811
"368747",4,3,20260811
"377246",4,3,20260811
"3827762",4,3,20260811
"3827771",4,3,20260811
"3830167",4,3,20260811
"3830206",4,3,20260811
"3855646",4,3,20260811
"3855675",4,3,20260811
"3889",4,3,20260811
"390604",4,3,20260811
"392956",4,3,20260811
"4059217",4,3,20260811
"4062993",4,3,20260811
"4069736",4,3,20260811
"41418",4,3,20260811
"41484",4,3,20260811
"41800",4,3,20260811
"419525",4,3,20260811
"420158",4,3,20260811
"42066",4,3,20260811
"421064",4,3,20260811
"421340",4,3,20260811
"42237",4,3,20260811
"42274",4,3,20260811
"423671",4,3,20260811
"450448",4,3,20260811
"450770",4,3,20260811
"454059",4,3,20260811
"460689",4,3,20260811
"464211",4,3,20260811
"471420",4,3,20260811
"62114",4,3,20260811
"624629",4,3,20260811
"62587",4,3,20260811
"62633",4,3,20260811
"665788",4,3,20260811
"67929",4,3,20260811
"68460",4,3,20260811
"692904",4,3,20260811
"770285",4,3,20260811
"77310",4,3,20260811
"77587",4,3,20260811
"784135",4,3,20260811
"80506",4,3,20260811
"85587",4,3,20260811
"85599",4,3,20260811
"85637",4,3,20260811
"85676",4,3,20260811
"85685",4,3,20260811
"85711",4,3,20260811
"86162",4,3,20260811
"86230",4,3,20260811
"86394",4,3,20260811
"876108",4,3,20260811
"1066279",4,4,20260811
"107017",4,4,20260811
"108014",4,4,20260811
"1081265",4,4,20260811
"1291472",4,4,20260811
"1291739",4,4,20260811
"1298211",4,4,20260811
"1300939",4,4,20260811
"1302311",4,4,20260811
"133128",4,4,20260811
"13350",4,4,20260811
"143023",4,4,20260811
"1437563",4,4,20260811
"143808",4,4,20260811
"1439621",4,4,20260811
"1504972",4,4,20260811
"1507248",4,4,20260811
"15292",4,4,20260811
"1541045",4,4,20260811
"1630947",4,4,20260811
"1636202",4,4,20260811
"1651705",4,4,20260811
"167864",4,4,20260811
"168614",4,4,20260811
"168924",4,4,20260811
"168939",4,4,20260811
"1700001",4,4,20260811
"1812547",4,4,20260811
"1816173",4,4,20260811
"1831374",4,4,20260811
"1987795",4,4,20260811
"20010",4,4,20260811
"2031157",4,4,20260811
"20424",4,4,20260811
"20934",4,4,20260811
"2114149",4,4,20260811
"214589",4,4,20260811
"2151603",4,4,20260811
"2163595",4,4,20260811
"217726",4,4,20260811
"222490",4,4,20260811
"2448315",4,4,20260811
"2464631",4,4,20260811
"2484313",4,4,20260811
"2485050",4,4,20260811
"2485148",4,4,20260811
"2487807",4,4,20260811
"2588634",4,4,20260811
"2621094",4,4,20260811
"2668073",4,4,20260811
"292703",4,4,20260811
"294670",4,4,20260811
"294897",4,4,20260811
"31089",4,4,20260811
"321487",4,4,20260811
"321840",4,4,20260811
"342218",4,4,20260811
"342231",4,4,20260811
"342294",4,4,20260811
"355408",4,4,20260811
"3578468",4,4,20260811
"358856",4,4,20260811
"369679",4,4,20260811
"369682",4,4,20260811
"376804",4,4,20260811
"3827748",4,4,20260811
"3827768",4,4,20260811
"3827774",4,4,20260811
"3830068",4,4,20260811
"3830109",4,4,20260811
"3830162",4,4,20260811
"3830184",4,4,20260811
"3831054",4,4,20260811
"3854950",4,4,20260811
"3855090",4,4,20260811
"3855110",4,4,20260811
"3863169",4,4,20260811
"3868700",4,4,20260811
"392036",4,4,20260811
"393281",4,4,20260811
"4066585",4,4,20260811
"415066",4,4,20260811
"416019",4,4,20260811
"41709",4,4,20260811
"419380",4,4,20260811
"42076",4,4,20260811
"421018",4,4,20260811
"421337",4,4,20260811
"42174",4,4,20260811
"421747",4,4,20260811
"422983",4,4,20260811
"423200",4,4,20260811
"423348",4,4,20260811
"427520",4,4,20260811
"428238",4,4,20260811
"429168",4,4,20260811
"430154",4,4,20260811
"430433",4,4,20260811
"433740",4,4,20260811
"434148",4,4,20260811
"438163",4,4,20260811
"455538",4,4,20260811
"457982",4,4,20260811
"458835",4,4,20260811
"460142",4,4,20260811
"4937014",4,4,20260811
"520702",4,4,20260811
